timestamp,rsi,rsi_6,rsi_21,macd_hist,macd_cross,adx,stoch_k,stoch_d,stoch_cross,bb_width,bb_pct_b,bb_squeeze,kc_pct,roc_10,roc_20,ema_ratio,price_vs_ema_trend,atr,atr_pct,hist_vol,vol_ratio,vol_ratio_20,vol_ratio_5,obv_diff,mfi,candle_body,candle_wick_hi,candle_wick_lo,range_pct,regime,hidden_div,confluence,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,rsi_1h,rsi_1h_6,vol_1h,atr_1h,macd_hist_1h,symbol
2024-03-21 08:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,0.0,1,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,1.0,0.0,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7996668196692678,0.0,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.01505772328620009,1,0,0.0,8,3,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,39.03419360826005,42.23978844097011,0.5793870283869581,732.2890300741415,0.0,BTCUSDT
2024-03-21 12:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-31.030062678060496,1,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9992083069667904,-0.006969975825852619,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7996668196692678,-8381.66908090909,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.02715896280779839,1,0,-1.5,12,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,39.03419360826005,42.23978844097011,0.5793870283869581,732.2890300741415,-18.49319354757089,BTCUSDT
2024-03-21 16:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-133.91641192523065,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9964663046774892,-0.025846842450110482,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7996668196692678,-16580.550723471075,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.03264133580809684,1,0,-1.5,16,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,39.03419360826005,42.23978844097011,0.5793870283869581,732.2890300741415,-53.86990404840569,BTCUSDT
2024-03-21 20:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-173.29620017385434,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9949816082531953,-0.02086848624324346,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7996668196692678,-7773.359435567243,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.02164309180570089,1,0,-1.5,20,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,39.03419360826005,29.570988773553736,0.5793870283869581,732.2890300741415,-195.79881536834,BTCUSDT
2024-03-22 00:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-157.4448645376063,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9947785686179927,-0.013153034724006285,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7996668196692678,-747.1741218277439,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.01576172528291429,1,0,-1.5,0,4,3,0.0,1.0,-0.433883739117558,-0.9009688679024191,39.03419360826005,47.63417978049515,0.5793870283869581,732.2890300741415,-77.53791540227621,BTCUSDT
2024-03-22 04:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-125.6167238569202,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.995047148281539,-0.009824401931578132,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.6093553022447707,3484.2027339591177,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.013493606108736058,1,0,-1.5,4,4,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,48.67192844387397,60.17004828919821,0.5793870283869581,699.2616633160029,50.11772563388104,BTCUSDT
2024-03-22 08:00:00+00:00,41.39750814565465,19.118240421613706,60.59522595984582,-221.73490596730454,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.992125353740266,-0.0374439176501168,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,1.0671034773220955,-3993.186555851633,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.03576584949691681,1,0,-1.5,8,4,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,44.128518070391365,44.0553881137354,0.6798803816183013,630.7381384310804,97.85816134416899,BTCUSDT
2024-03-22 12:00:00+00:00,41.39750814565465,17.00211208786108,60.59522595984582,-291.20872493932643,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9895328821840088,-0.041182535668542165,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,1.830966306950916,-16177.273687514973,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.032452192524888394,1,0,-1.5,12,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,28.700276208662046,18.839340749203927,1.2255036111890776,687.3751572711909,-133.96397897971417,BTCUSDT
2024-03-22 16:00:00+00:00,41.39750814565465,16.938373809740995,60.59522595984582,-317.5479423743529,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9878023973805434,-0.03977781581064314,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.9524084123638114,-20168.525918875886,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.02128582037683664,1,0,-1.5,16,4,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,32.546368179145574,32.99411233292963,1.440516987292184,849.5771667227845,-219.21633914554786,BTCUSDT
2024-03-22 20:00:00+00:00,41.39750814565465,16.42466432046764,60.59522595984582,-318.5872729352094,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.9866337170039763,-0.03929617720331664,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.7843220084009251,-22228.499109989363,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.026942798241412096,1,0,-1.5,20,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,36.79291500348187,38.99872469876351,0.5233752699502344,783.7335099638029,-49.49664160122586,BTCUSDT
2024-03-23 00:00:00+00:00,41.39750814565465,14.604956488761516,60.59522595984582,-313.8598553109018,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-5.202553546924408,-1.791331066165497,0.985610228916272,-0.04130632736880335,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.5951095585625582,-22566.09253090039,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.021633048020643267,1,0,-1.5,0,5,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,41.39962098919494,47.75930339016131,0.4387444917100566,770.5568968158105,35.544773493126286,BTCUSDT
2024-03-23 04:00:00+00:00,41.39750814565465,45.37186465286586,60.59522595984582,-224.63697329714591,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-2.9784050757710188,-1.791331066165497,0.9868355974980155,-0.02493782894763205,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.455991406438671,-15457.802343463958,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.020898202582066486,1,0,-1.5,4,5,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,45.97487470755537,53.56645931313714,0.4199439606822662,756.3595855882022,126.43264958091618,BTCUSDT
2024-03-23 08:00:00+00:00,41.39750814565465,46.599607476295276,60.59522595984582,-148.2159980775226,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-0.9108953273761906,-1.791331066165497,0.9880568223558467,-0.023195365516960855,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,0.6190220605034257,-9815.114081015963,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.0103811534092263,1,0,-1.5,8,5,3,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,52.782619221089725,66.49737028580947,0.5823517258101618,696.2720646080973,208.35020437531853,BTCUSDT
2024-03-23 12:00:00+00:00,41.39750814565465,56.796805817217965,60.59522595984582,-56.66985089289176,0,62.87680904907575,52.341909599528854,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-0.6064309898113333,-1.791331066165497,0.9899607486113109,-0.01540613989274336,1265.577376925156,0.019439303344801987,0.8426529809137321,0.6598481206075049,0.8267708377623322,1.116751941600105,-3445.4395971948798,30.399246955503386,0.3748802788753231,0.2454531865564235,0.27770723972160877,0.017457285683455958,2,0,-1.0,12,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,54.78570719550331,68.10346915127627,0.8378910119584236,626.5206952122005,183.60058190511452,BTCUSDT
2024-03-23 16:00:00+00:00,41.39750814565465,51.0925736017995,60.59522595984582,-5.341844435282496,0,62.11659004220446,48.087823910482896,45.64261159194486,0,0.061599782553661726,0.6865751415492002,0,0.6689429507863242,-1.680898075368754,-1.791331066165497,0.9911395866515413,-0.018174131392718847,1261.8039928590733,0.019450402138012534,0.8426529809137321,0.6598481206075049,0.8267708377623322,1.1276954813730942,-7129.58463588672,33.94371880863393,-0.18319802545260586,0.7092543731552093,0.06867152148065765,0.01869424675018382,2,0,-1.0,16,5,3,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,63.98245175363987,79.2866420245634,1.6076366184290107,661.2593217918488,214.5049951976834,BTCUSDT
