timestamp,rsi,rsi_6,rsi_21,macd_hist,macd_cross,adx,stoch_k,stoch_d,stoch_cross,bb_width,bb_pct_b,bb_squeeze,kc_pct,roc_10,roc_20,ema_ratio,price_vs_ema_trend,atr,atr_pct,hist_vol,vol_ratio,vol_ratio_20,vol_ratio_5,obv_diff,mfi,candle_body,candle_wick_hi,candle_wick_lo,range_pct,regime,hidden_div,confluence,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,rsi_1h,rsi_1h_6,vol_1h,atr_1h,macd_hist_1h,symbol
2024-03-21 08:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.0,1,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.0,0.0,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.7295460460934147,0.0,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.01436561026428339,1,0,0.0,8,3,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,47.85458419647578,73.4227603314798,0.516063526913079,0.31982099248364604,0.0,LINKUSDT
2024-03-21 12:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.01589059829059636,1,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.001487551464402,0.013110389024280043,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.7295460460934147,884587.279090909,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.031535673716665685,1,0,1.5,12,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,47.85458419647578,73.4227603314798,0.516063526913079,0.31982099248364604,-0.0016720078114508396,LINKUSDT
2024-03-21 16:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.028682712640318186,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.0028847746947687,0.015640091117899775,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.7295460460934147,1665836.033801653,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.04567268805607987,1,0,1.5,16,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,47.85458419647578,73.4227603314798,0.516063526913079,0.31982099248364604,0.05129310407925285,LINKUSDT
2024-03-21 20:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.029543238553742412,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.0033281660790112,0.010444485647332408,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.7295460460934147,655554.2022013523,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.029905731931953606,1,0,1.5,20,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,47.85458419647578,62.51199562464745,0.516063526913079,0.31982099248364604,0.03063735925134954,LINKUSDT
2024-03-22 00:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.02989659146535928,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.003731626656148,0.011291998034484767,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.7295460460934147,1044675.9181647428,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.033546153013743155,1,0,1.5,0,4,3,0.0,1.0,-0.433883739117558,-0.9009688679024191,47.85458419647578,43.41638562404465,0.516063526913079,0.31982099248364604,-0.015217623584743677,LINKUSDT
2024-03-22 04:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,0.022123457120150646,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.003380589792472,0.005748353177452911,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.4942849639454881,520979.67668024404,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.010171335327712873,1,0,1.5,4,4,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,51.05204374263525,52.00843642438887,0.516063526913079,0.30680712115590975,-0.020408370780941133,LINKUSDT
2024-03-22 08:00:00+00:00,52.37209663210477,18.795636074993226,56.025842515244975,-0.015721757824043153,1,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,1.0001240648472391,-0.020458557365568564,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,0.8979771718162168,-119172.00544343668,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.033536414957240954,1,0,-0.5,8,4,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,46.30685536381427,40.30956119970354,0.5626215479928702,0.27010941241498165,-0.014430032371129116,LINKUSDT
2024-03-22 12:00:00+00:00,52.37209663210477,15.062668653095756,56.025842515244975,-0.04901691114585879,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,0.9967906911794864,-0.028052290034933286,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,1.60645908370883,-1089202.9953628117,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.04432664110083473,1,0,-1.5,12,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,41.6228475797357,35.31868630979834,0.7950183216544955,0.26504568221533464,-0.05578393503187269,LINKUSDT
2024-03-22 16:00:00+00:00,52.37209663210477,52.78451579388031,56.025842515244975,-0.033441244219920625,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,0.9976135892094818,0.0011174824147646444,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,1.0120163476775215,-287406.20893320965,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.04390911579523677,1,0,-1.5,16,4,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,40.685451670745024,40.60215358511554,1.2907906563894869,0.2994673503163312,-0.07440065923824643,LINKUSDT
2024-03-22 20:00:00+00:00,52.37209663210477,57.154261650322844,56.025842515244975,-0.01547998989100426,0,55.86093457640405,62.9234629861982,57.611877875365884,0,0.046402242781298425,0.5218285540619738,0,0.5375518222790477,-0.6853821690974887,-0.208356179405638,0.998865960183144,0.006443413385957873,0.4224826010108213,0.02305121131660963,0.9546276475159421,0.8089248929093806,0.6235212051999077,1.0057952613132122,387998.03541828296,68.9817960527863,-0.20355867861597288,0.09467845517021564,0.23669613792553912,0.041215222954211435,1,0,-1.5,20,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,48.252916636799824,52.320667432911826,1.147931114812583,0.3007910764365039,0.016398341898166607,LINKUSDT
