timestamp,rsi,rsi_6,rsi_21,macd_hist,macd_cross,adx,stoch_k,stoch_d,stoch_cross,bb_width,bb_pct_b,bb_squeeze,kc_pct,roc_10,roc_20,ema_ratio,price_vs_ema_trend,atr,atr_pct,hist_vol,vol_ratio,vol_ratio_20,vol_ratio_5,obv_diff,mfi,candle_body,candle_wick_hi,candle_wick_lo,range_pct,regime,hidden_div,confluence,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,rsi_1h,rsi_1h_6,vol_1h,atr_1h,macd_hist_1h,symbol
2024-03-21 08:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,0.0,1,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,1.0,0.0,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.8144575731758217,0.0,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.04685573366214547,1,0,0.0,8,3,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,41.30321545734789,58.58036124694272,0.6084554026742892,2.585263341380005e-07,0.0,PEPEUSDT
2024-03-21 12:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,6.381766381765143e-09,1,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,1.0013436345314075,0.011841183151687739,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.8144575731758217,9520118787633.545,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.04872107186358095,1,0,1.5,12,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,41.30321545734789,58.58036124694272,0.6084554026742892,2.585263341380005e-07,-1.6488963519636662e-08,PEPEUSDT
2024-03-21 16:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,-1.3579889773623867e-08,1,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9973165601323342,-0.03247855299560635,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.8144575731758217,-3629626709942.826,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.08801020408163268,1,0,-1.5,16,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,41.30321545734789,58.58036124694272,0.6084554026742892,2.585263341380005e-07,2.515062811207981e-09,PEPEUSDT
2024-03-21 20:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,-2.1534123060339777e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9952318383522649,-0.024114467627345124,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.8144575731758217,2135505040637.0513,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.03670886075949353,1,0,-1.5,20,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,41.30321545734789,38.936178227915065,0.6084554026742892,2.585263341380005e-07,-4.129641059323503e-08,PEPEUSDT
2024-03-22 00:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,-1.5114515258645366e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.995967152328278,-0.004179833965611216,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.8144575731758217,8037208674313.406,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.04714640198511163,1,0,-1.5,0,4,3,0.0,1.0,-0.433883739117558,-0.9009688679024191,41.30321545734789,46.44055806472992,0.6084554026742892,2.585263341380005e-07,-1.635723330053792e-08,PEPEUSDT
2024-03-22 04:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,-1.3389449143259204e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9958973783458701,-0.009955250258125608,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.7129672115531512,1198481565650.2412,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.04494382022471909,1,0,-1.5,4,4,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,48.329303650325116,55.45792486433016,0.6084554026742892,2.4498674066314644e-07,1.067313382782155e-08,PEPEUSDT
2024-03-22 08:00:00+00:00,35.78065902541458,20.75846985752503,52.246413012429755,-4.274651644153814e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9892319140094082,-0.06794219663321845,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,1.102454716073549,-6993610129572.348,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.0824468085106384,1,0,-1.5,8,4,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,43.98136448775286,41.26781767889133,0.6722083832185107,2.3626526187213996e-07,1.8811555821818573e-08,PEPEUSDT
2024-03-22 12:00:00+00:00,35.78065902541458,17.88455565688561,52.246413012429755,-6.633635325424581e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9828457818098594,-0.07982704588540576,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,1.9087745396129725,-21002723095042.1,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.06486486486486492,1,0,-1.5,12,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,28.315559843626474,16.948799114886356,1.26869036547288,2.3097152603941574e-07,-4.7954597815073814e-08,PEPEUSDT
2024-03-22 16:00:00+00:00,35.78065902541458,17.88455565688561,52.246413012429755,-7.726546987668836e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9784299983954978,-0.07693742397908741,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.6443976695675369,-17184046168670.81,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.029729729729729672,1,0,-1.5,16,4,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,33.980517652172466,33.67157757452013,1.0593588591735768,2.377055850482027e-07,-5.838314597583481e-08,PEPEUSDT
2024-03-22 20:00:00+00:00,35.78065902541458,20.525254340859675,52.246413012429755,-7.823371309852709e-08,0,37.185168922506676,37.404580152671805,30.595991512022096,0,0.15604275166369144,0.3451321210119635,0,0.3415646945166826,-8.754623921085079,-7.768187422934647,0.9758306418440685,-0.0717327511056008,3.5454722034937603e-07,0.04677403962392823,1.6817141430308271,1.114277231587178,0.5021430720887727,0.5498081966651478,-9883916419298.572,51.536194075854105,-0.05640997546191877,0.3384598527715174,0.2538448895786368,0.03234501347708898,1,0,-1.5,20,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,36.07165424840048,36.93405695142798,0.514961469297289,2.090193985464836e-07,-1.626659284336905e-08,PEPEUSDT
